vendor_id,quarter,segment,arr_estimate_m,level_band,level_method
V0147,2025Q4,data_infrastructure,0.33472,<1M,web
V0148,2023Q1,data_infrastructure,0.26144,<1M,web
V0148,2023Q2,data_infrastructure,0.31536,<1M,web
V0148,2023Q3,data_infrastructure,0.21504,<1M,web
V0148,2023Q4,data_infrastructure,0.2408,<1M,web
V0148,2024Q1,data_infrastructure,0.34528,<1M,web
V0148,2024Q2,data_infrastructure,0.29392,<1M,web
V0148,2024Q3,data_infrastructure,0.324,<1M,web
V0148,2024Q4,data_infrastructure,0.43968,<1M,web
V0148,2025Q1,data_infrastructure,0.52448,<1M,web
V0148,2025Q2,data_infrastructure,0.58608,<1M,web
V0148,2025Q3,data_infrastructure,0.60752,<1M,web
V0148,2025Q4,data_infrastructure,0.76016,<1M,web
V0149,2023Q1,data_infrastructure,7.2,3-10M,jobs
V0149,2023Q2,data_infrastructure,9.6,3-10M,jobs
V0149,2023Q3,data_infrastructure,9.6,3-10M,jobs
V0149,2023Q4,data_infrastructure,9.6,3-10M,jobs
V0149,2024Q1,data_infrastructure,12.0,10-30M,jobs
V0149,2024Q2,data_infrastructure,12.0,10-30M,jobs
V0149,2024Q3,data_infrastructure,14.4,10-30M,jobs
V0149,2024Q4,data_infrastructure,12.0,10-30M,jobs
V0149,2025Q1,data_infrastructure,14.4,10-30M,jobs
V0149,2025Q2,data_infrastructure,16.8,10-30M,jobs
V0149,2025Q3,data_infrastructure,16.8,10-30M,jobs
V0149,2025Q4,data_infrastructure,19.2,10-30M,jobs
V0150,2023Q1,data_infrastructure,0.39728,<1M,web
V0150,2023Q2,data_infrastructure,0.43712,<1M,web
V0150,2023Q3,data_infrastructure,0.38176,<1M,web
V0150,2023Q4,data_infrastructure,0.38304,<1M,web
V0150,2024Q1,data_infrastructure,0.49312,<1M,web
V0150,2024Q2,data_infrastructure,0.58288,<1M,web
V0150,2024Q3,data_infrastructure,0.50304,<1M,web
V0150,2024Q4,data_infrastructure,0.47104,<1M,web
V0150,2025Q1,data_infrastructure,0.50512,<1M,web
V0150,2025Q2,data_infrastructure,0.5568,<1M,web
V0150,2025Q3,data_infrastructure,0.33184,<1M,web
V0150,2025Q4,data_infrastructure,0.328,<1M,web
V0151,2023Q1,data_infrastructure,84.0,30-100M,jobs
V0151,2023Q2,data_infrastructure,91.2,30-100M,jobs
V0151,2023Q3,data_infrastructure,88.8,30-100M,jobs
V0151,2023Q4,data_infrastructure,91.2,30-100M,jobs
V0151,2024Q1,data_infrastructure,115.2,>100M,jobs
V0151,2024Q2,data_infrastructure,117.6,>100M,jobs
V0151,2024Q3,data_infrastructure,124.8,>100M,jobs
V0151,2024Q4,data_infrastructure,139.2,>100M,jobs
V0151,2025Q1,data_infrastructure,0.0,<1M,jobs
V0151,2025Q2,data_infrastructure,0.0,<1M,jobs
V0151,2025Q3,data_infrastructure,0.0,<1M,jobs
V0151,2025Q4,data_infrastructure,0.0,<1M,jobs
V0152,2023Q1,data_infrastructure,9.6,3-10M,jobs
V0152,2023Q2,data_infrastructure,9.6,3-10M,jobs
V0152,2023Q3,data_infrastructure,12.0,10-30M,jobs
V0152,2023Q4,data_infrastructure,12.0,10-30M,jobs
V0152,2024Q1,data_infrastructure,14.4,10-30M,jobs
V0152,2024Q2,data_infrastructure,14.4,10-30M,jobs
V0152,2024Q3,data_infrastructure,16.8,10-30M,jobs
V0152,2024Q4,data_infrastructure,16.8,10-30M,jobs
V0152,2025Q1,data_infrastructure,19.2,10-30M,jobs
V0152,2025Q2,data_infrastructure,21.6,10-30M,jobs
V0152,2025Q3,data_infrastructure,19.2,10-30M,jobs
V0152,2025Q4,data_infrastructure,24.0,10-30M,jobs
V0153,2023Q1,data_infrastructure,31.2,30-100M,jobs
V0153,2023Q2,data_infrastructure,31.2,30-100M,jobs
V0153,2023Q3,data_infrastructure,33.6,30-100M,jobs
V0153,2023Q4,data_infrastructure,2.4,1-3M,jobs
V0153,2024Q1,data_infrastructure,0.0,<1M,jobs
V0153,2024Q2,data_infrastructure,0.0,<1M,jobs
V0153,2024Q3,data_infrastructure,0.0,<1M,jobs
V0153,2024Q4,data_infrastructure,0.0,<1M,jobs
V0153,2025Q1,data_infrastructure,0.0,<1M,jobs
V0153,2025Q2,data_infrastructure,0.0,<1M,jobs
V0153,2025Q3,data_infrastructure,0.0,<1M,jobs
V0153,2025Q4,data_infrastructure,0.0,<1M,jobs
V0154,2023Q1,data_infrastructure,7.2,3-10M,jobs
V0154,2023Q2,data_infrastructure,7.2,3-10M,jobs
V0154,2023Q3,data_infrastructure,7.2,3-10M,jobs
V0154,2023Q4,data_infrastructure,7.2,3-10M,jobs
V0154,2024Q1,data_infrastructure,7.2,3-10M,jobs
V0154,2024Q2,data_infrastructure,7.2,3-10M,jobs
V0154,2024Q3,data_infrastructure,7.2,3-10M,jobs
V0154,2024Q4,data_infrastructure,7.2,3-10M,jobs
V0154,2025Q1,data_infrastructure,7.2,3-10M,jobs
V0154,2025Q2,data_infrastructure,0.0,<1M,jobs
V0154,2025Q3,data_infrastructure,0.0,<1M,jobs
V0154,2025Q4,data_infrastructure,0.0,<1M,jobs
V0155,2023Q1,data_infrastructure,0.53024,<1M,web
V0155,2023Q2,data_infrastructure,0.74608,<1M,web
V0155,2023Q3,data_infrastructure,0.61712,<1M,web
V0155,2023Q4,data_infrastructure,0.77728,<1M,web
V0155,2024Q1,data_infrastructure,0.88896,<1M,web
V0155,2024Q2,data_infrastructure,0.82736,<1M,web
V0155,2024Q3,data_infrastructure,0.87296,<1M,web
V0155,2024Q4,data_infrastructure,1.18928,1-3M,web
V0155,2025Q1,data_infrastructure,1.07808,1-3M,web
V0155,2025Q2,data_infrastructure,,no_data,none
V0155,2025Q3,data_infrastructure,,no_data,none
V0155,2025Q4,data_infrastructure,,no_data,none
V0156,2023Q1,data_infrastructure,,no_data,none
V0156,2023Q2,data_infrastructure,,no_data,none
V0156,2023Q3,data_infrastructure,,no_data,none
V0156,2023Q4,data_infrastructure,,no_data,none
V0156,2024Q1,data_infrastructure,,no_data,none
V0156,2024Q2,data_infrastructure,,no_data,none
V0156,2024Q3,data_infrastructure,,no_data,none
V0156,2024Q4,data_infrastructure,,no_data,none
V0156,2025Q1,data_infrastructure,,no_data,none
V0156,2025Q2,data_infrastructure,,no_data,none
V0156,2025Q3,data_infrastructure,,no_data,none
V0156,2025Q4,data_infrastructure,,no_data,none
V0157,2023Q1,data_infrastructure,4.184998,3-10M,spend
V0157,2023Q2,data_infrastructure,4.55839,3-10M,spend
V0157,2023Q3,data_infrastructure,6.623617999999999,3-10M,spend
V0157,2023Q4,data_infrastructure,7.0873539999999995,3-10M,spend
V0157,2024Q1,data_infrastructure,7.567983999999999,3-10M,spend
V0157,2024Q2,data_infrastructure,7.8259479999999995,3-10M,spend
V0157,2024Q3,data_infrastructure,11.683395999999998,10-30M,spend
V0157,2024Q4,data_infrastructure,11.039812,10-30M,spend
V0157,2025Q1,data_infrastructure,11.631008,10-30M,spend
V0157,2025Q2,data_infrastructure,12.736681999999998,10-30M,spend
V0157,2025Q3,data_infrastructure,13.304014000000002,10-30M,spend
V0157,2025Q4,data_infrastructure,13.14731,10-30M,spend
V0158,2023Q1,data_infrastructure,4.8,3-10M,jobs
V0158,2023Q2,data_infrastructure,4.8,3-10M,jobs
V0158,2023Q3,data_infrastructure,4.8,3-10M,jobs
V0158,2023Q4,data_infrastructure,4.8,3-10M,jobs
V0158,2024Q1,data_infrastructure,4.8,3-10M,jobs
V0158,2024Q2,data_infrastructure,7.2,3-10M,jobs
V0158,2024Q3,data_infrastructure,4.8,3-10M,jobs
V0158,2024Q4,data_infrastructure,4.8,3-10M,jobs
V0158,2025Q1,data_infrastructure,4.8,3-10M,jobs
V0158,2025Q2,data_infrastructure,4.8,3-10M,jobs
V0158,2025Q3,data_infrastructure,7.2,3-10M,jobs
V0158,2025Q4,data_infrastructure,7.2,3-10M,jobs
V0159,2023Q1,data_infrastructure,0.46752,<1M,web
V0159,2023Q2,data_infrastructure,0.4256,<1M,web
V0159,2023Q3,data_infrastructure,0.47776,<1M,web
V0159,2023Q4,data_infrastructure,0.38944,<1M,web
V0159,2024Q1,data_infrastructure,0.48464,<1M,web
V0159,2024Q2,data_infrastructure,0.41232,<1M,web
V0159,2024Q3,data_infrastructure,0.43344,<1M,web
V0159,2024Q4,data_infrastructure,0.40608,<1M,web
V0159,2025Q1,data_infrastructure,0.37024,<1M,web
V0159,2025Q2,data_infrastructure,0.37984,<1M,web
V0159,2025Q3,data_infrastructure,0.2936,<1M,web
V0159,2025Q4,data_infrastructure,0.1952,<1M,web
V0160,2023Q1,data_infrastructure,55.2,30-100M,jobs
V0160,2023Q2,data_infrastructure,50.4,30-100M,jobs
V0160,2023Q3,data_infrastructure,52.8,30-100M,jobs
V0160,2023Q4,data_infrastructure,60.0,30-100M,jobs
V0160,2024Q1,data_infrastructure,55.2,30-100M,jobs
V0160,2024Q2,data_infrastructure,67.2,30-100M,jobs
V0160,2024Q3,data_infrastructure,62.4,30-100M,jobs
V0160,2024Q4,data_infrastructure,62.4,30-100M,jobs
V0160,2025Q1,data_infrastructure,67.2,30-100M,jobs
V0160,2025Q2,data_infrastructure,182.4,>100M,jobs
V0160,2025Q3,data_infrastructure,206.4,>100M,jobs
V0160,2025Q4,data_infrastructure,232.8,>100M,jobs
V0161,2023Q1,data_infrastructure,0.404322,<1M,spend
V0161,2023Q2,data_infrastructure,0.386996,<1M,spend
V0161,2023Q3,data_infrastructure,0.5022359999999999,<1M,spend
V0161,2023Q4,data_infrastructure,0.5048,<1M,spend
V0161,2024Q1,data_infrastructure,0.48872,<1M,spend
V0161,2024Q2,data_infrastructure,0.651658,<1M,spend
V0161,2024Q3,data_infrastructure,0.654612,<1M,spend
V0161,2024Q4,data_infrastructure,0.673348,<1M,spend
V0161,2025Q1,data_infrastructure,0.703096,<1M,spend
V0161,2025Q2,data_infrastructure,0.799142,<1M,spend
V0161,2025Q3,data_infrastructure,0.724112,<1M,spend
V0161,2025Q4,data_infrastructure,0.998816,<1M,spend
V0162,2023Q1,data_infrastructure,69.6,30-100M,jobs
V0162,2023Q2,data_infrastructure,72.0,30-100M,jobs
V0162,2023Q3,data_infrastructure,62.4,30-100M,jobs
V0162,2023Q4,data_infrastructure,74.4,30-100M,jobs
V0162,2024Q1,data_infrastructure,69.6,30-100M,jobs
V0162,2024Q2,data_infrastructure,64.8,30-100M,jobs
V0162,2024Q3,data_infrastructure,206.4,>100M,jobs
V0162,2024Q4,data_infrastructure,244.8,>100M,jobs
V0162,2025Q1,data_infrastructure,266.4,>100M,jobs
V0162,2025Q2,data_infrastructure,280.8,>100M,jobs
V0162,2025Q3,data_infrastructure,331.2,>100M,jobs
V0162,2025Q4,data_infrastructure,362.4,>100M,jobs
V0163,2023Q1,data_infrastructure,14.4,10-30M,jobs
V0163,2023Q2,data_infrastructure,14.4,10-30M,jobs
V0163,2023Q3,data_infrastructure,14.4,10-30M,jobs
V0163,2023Q4,data_infrastructure,14.4,10-30M,jobs
V0163,2024Q1,data_infrastructure,19.2,10-30M,jobs
V0163,2024Q2,data_infrastructure,16.8,10-30M,jobs
V0163,2024Q3,data_infrastructure,2.4,1-3M,jobs
V0163,2024Q4,data_infrastructure,0.0,<1M,jobs
V0163,2025Q1,data_infrastructure,0.0,<1M,jobs
V0163,2025Q2,data_infrastructure,0.0,<1M,jobs
V0163,2025Q3,data_infrastructure,0.0,<1M,jobs
V0163,2025Q4,data_infrastructure,0.0,<1M,jobs
V0164,2023Q1,data_infrastructure,7.2,3-10M,jobs
V0164,2023Q2,data_infrastructure,9.6,3-10M,jobs
V0164,2023Q3,data_infrastructure,7.2,3-10M,jobs
V0164,2023Q4,data_infrastructure,0.0,<1M,jobs
V0164,2024Q1,data_infrastructure,0.0,<1M,jobs
V0164,2024Q2,data_infrastructure,0.0,<1M,jobs
V0164,2024Q3,data_infrastructure,0.0,<1M,jobs
V0164,2024Q4,data_infrastructure,0.0,<1M,jobs
V0164,2025Q1,data_infrastructure,0.0,<1M,jobs
V0164,2025Q2,data_infrastructure,0.0,<1M,jobs
V0164,2025Q3,data_infrastructure,0.0,<1M,jobs
V0164,2025Q4,data_infrastructure,0.0,<1M,jobs
V0165,2023Q1,data_infrastructure,13.62889,10-30M,spend
V0165,2023Q2,data_infrastructure,13.59326,10-30M,spend
V0165,2023Q3,data_infrastructure,13.255556,10-30M,spend
V0165,2023Q4,data_infrastructure,15.430678,10-30M,spend
V0165,2024Q1,data_infrastructure,11.97573,10-30M,spend
V0165,2024Q2,data_infrastructure,15.551926,10-30M,spend
V0165,2024Q3,data_infrastructure,18.893982,10-30M,spend
V0165,2024Q4,data_infrastructure,15.548701999999999,10-30M,spend
V0165,2025Q1,data_infrastructure,17.898046,10-30M,spend
V0165,2025Q2,data_infrastructure,20.966034,10-30M,spend
V0165,2025Q3,data_infrastructure,23.395444,10-30M,spend
V0165,2025Q4,data_infrastructure,17.217124,10-30M,spend
V0166,2023Q1,data_infrastructure,0.40224,<1M,web
V0166,2023Q2,data_infrastructure,0.44384,<1M,web
V0166,2023Q3,data_infrastructure,0.31328,<1M,web
V0166,2023Q4,data_infrastructure,0.33472,<1M,web
V0166,2024Q1,data_infrastructure,0.48688,<1M,web
V0166,2024Q2,data_infrastructure,0.34416,<1M,web
V0166,2024Q3,data_infrastructure,0.37776,<1M,web
V0166,2024Q4,data_infrastructure,0.42576,<1M,web
V0166,2025Q1,data_infrastructure,0.3856,<1M,web
V0166,2025Q2,data_infrastructure,0.36944,<1M,web
V0166,2025Q3,data_infrastructure,0.27472,<1M,web
V0166,2025Q4,data_infrastructure,0.06384,<1M,web
V0167,2023Q1,data_infrastructure,0.37808,<1M,web
V0167,2023Q2,data_infrastructure,0.41888,<1M,web
V0167,2023Q3,data_infrastructure,0.40544,<1M,web
V0167,2023Q4,data_infrastructure,0.42832,<1M,web
V0167,2024Q1,data_infrastructure,0.46512,<1M,web
V0167,2024Q2,data_infrastructure,0.48512,<1M,web
V0167,2024Q3,data_infrastructure,0.48992,<1M,web
V0167,2024Q4,data_infrastructure,0.45232,<1M,web
V0167,2025Q1,data_infrastructure,0.53424,<1M,web
V0167,2025Q2,data_infrastructure,0.54864,<1M,web
V0167,2025Q3,data_infrastructure,0.59776,<1M,web
V0167,2025Q4,data_infrastructure,0.67736,<1M,web
V0168,2023Q1,data_infrastructure,,no_data,none
V0168,2023Q2,data_infrastructure,,no_data,none
V0168,2023Q3,data_infrastructure,,no_data,none
V0168,2023Q4,data_infrastructure,,no_data,none
V0168,2024Q1,data_infrastructure,,no_data,none
V0168,2024Q2,data_infrastructure,,no_data,none
V0168,2024Q3,data_infrastructure,,no_data,none
V0168,2024Q4,data_infrastructure,,no_data,none
V0168,2025Q1,data_infrastructure,,no_data,none
V0168,2025Q2,data_infrastructure,,no_data,none
V0168,2025Q3,data_infrastructure,,no_data,none
V0168,2025Q4,data_infrastructure,,no_data,none
V0169,2023Q1,data_infrastructure,0.9659799999999998,<1M,spend
V0169,2023Q2,data_infrastructure,1.115218,1-3M,spend
V0169,2023Q3,data_infrastructure,1.10826,1-3M,spend
V0169,2023Q4,data_infrastructure,0.916708,<1M,spend
V0169,2024Q1,data_infrastructure,1.323526,1-3M,spend
V0169,2024Q2,data_infrastructure,1.510346,1-3M,spend
V0169,2024Q3,data_infrastructure,1.422154,1-3M,spend
V0169,2024Q4,data_infrastructure,1.686332,1-3M,spend
V0169,2025Q1,data_infrastructure,1.861284,1-3M,spend
V0169,2025Q2,data_infrastructure,1.8637580000000002,1-3M,spend
V0169,2025Q3,data_infrastructure,2.03642,1-3M,spend
V0169,2025Q4,data_infrastructure,2.171012,1-3M,spend
V0170,2023Q1,data_infrastructure,19.2,10-30M,jobs
V0170,2023Q2,data_infrastructure,19.2,10-30M,jobs
V0170,2023Q3,data_infrastructure,19.2,10-30M,jobs
V0170,2023Q4,data_infrastructure,19.2,10-30M,jobs
V0170,2024Q1,data_infrastructure,21.6,10-30M,jobs
V0170,2024Q2,data_infrastructure,21.6,10-30M,jobs
V0170,2024Q3,data_infrastructure,19.2,10-30M,jobs
V0170,2024Q4,data_infrastructure,2.4,1-3M,jobs
V0170,2025Q1,data_infrastructure,0.0,<1M,jobs
V0170,2025Q2,data_infrastructure,0.0,<1M,jobs
V0170,2025Q3,data_infrastructure,0.0,<1M,jobs
V0170,2025Q4,data_infrastructure,0.0,<1M,jobs
V0171,2023Q1,data_infrastructure,0.28592,<1M,web
V0171,2023Q2,data_infrastructure,0.38576,<1M,web
V0171,2023Q3,data_infrastructure,0.33152,<1M,web
V0171,2023Q4,data_infrastructure,0.3608,<1M,web
V0171,2024Q1,data_infrastructure,,no_data,none
V0171,2024Q2,data_infrastructure,,no_data,none
V0171,2024Q3,data_infrastructure,,no_data,none
V0171,2024Q4,data_infrastructure,,no_data,none
V0171,2025Q1,data_infrastructure,,no_data,none
V0171,2025Q2,data_infrastructure,,no_data,none
V0171,2025Q3,data_infrastructure,,no_data,none
V0171,2025Q4,data_infrastructure,,no_data,none
V0172,2023Q1,data_infrastructure,9.588986,3-10M,spend
V0172,2023Q2,data_infrastructure,,no_data,none
V0172,2023Q3,data_infrastructure,,no_data,none
V0172,2023Q4,data_infrastructure,,no_data,none
V0172,2024Q1,data_infrastructure,,no_data,none
V0172,2024Q2,data_infrastructure,,no_data,none
V0172,2024Q3,data_infrastructure,,no_data,none
V0172,2024Q4,data_infrastructure,,no_data,none
V0172,2025Q1,data_infrastructure,,no_data,none
V0172,2025Q2,data_infrastructure,,no_data,none
V0172,2025Q3,data_infrastructure,,no_data,none
V0172,2025Q4,data_infrastructure,,no_data,none
V0173,2023Q1,data_infrastructure,0.51696,<1M,web
V0173,2023Q2,data_infrastructure,0.48432,<1M,web
V0173,2023Q3,data_infrastructure,0.47792,<1M,web
V0173,2023Q4,data_infrastructure,0.57024,<1M,web
V0173,2024Q1,data_infrastructure,0.63264,<1M,web
V0173,2024Q2,data_infrastructure,0.61952,<1M,web
V0173,2024Q3,data_infrastructure,0.77392,<1M,web
V0173,2024Q4,data_infrastructure,0.56496,<1M,web
V0173,2025Q1,data_infrastructure,0.5952,<1M,web
V0173,2025Q2,data_infrastructure,0.59584,<1M,web
V0173,2025Q3,data_infrastructure,0.6072,<1M,web
V0173,2025Q4,data_infrastructure,0.62416,<1M,web
V0174,2023Q1,data_infrastructure,55.2,30-100M,jobs
V0174,2023Q2,data_infrastructure,52.8,30-100M,jobs
V0174,2023Q3,data_infrastructure,50.4,30-100M,jobs
V0174,2023Q4,data_infrastructure,50.4,30-100M,jobs
V0174,2024Q1,data_infrastructure,55.2,30-100M,jobs
V0174,2024Q2,data_infrastructure,60.0,30-100M,jobs
V0174,2024Q3,data_infrastructure,55.2,30-100M,jobs
V0174,2024Q4,data_infrastructure,57.6,30-100M,jobs
V0174,2025Q1,data_infrastructure,2.4,1-3M,jobs
V0174,2025Q2,data_infrastructure,0.0,<1M,jobs
V0174,2025Q3,data_infrastructure,0.0,<1M,jobs
V0174,2025Q4,data_infrastructure,0.0,<1M,jobs
V0175,2023Q1,data_infrastructure,6.966332000000001,3-10M,spend
V0175,2023Q2,data_infrastructure,7.640103999999999,3-10M,spend
V0175,2023Q3,data_infrastructure,7.506224,3-10M,spend
V0175,2023Q4,data_infrastructure,6.703416,3-10M,spend
V0175,2024Q1,data_infrastructure,10.178916,10-30M,spend
V0175,2024Q2,data_infrastructure,9.311674,3-10M,spend
V0175,2024Q3,data_infrastructure,7.970456,3-10M,spend
V0175,2024Q4,data_infrastructure,12.14001,10-30M,spend
V0175,2025Q1,data_infrastructure,11.143362,10-30M,spend
V0175,2025Q2,data_infrastructure,16.56154,10-30M,spend
V0175,2025Q3,data_infrastructure,15.176664000000002,10-30M,spend
V0175,2025Q4,data_infrastructure,16.145444,10-30M,spend
V0176,2023Q1,ai_applications,2.27726,1-3M,spend
V0176,2023Q2,ai_applications,1.934048,1-3M,spend
V0176,2023Q3,ai_applications,2.95906,1-3M,spend
V0176,2023Q4,ai_applications,3.079938,3-10M,spend
V0176,2024Q1,ai_applications,3.2772379999999997,3-10M,spend
V0176,2024Q2,ai_applications,2.9893419999999997,1-3M,spend
V0176,2024Q3,ai_applications,2.914538,1-3M,spend
V0176,2024Q4,ai_applications,3.110016,3-10M,spend
V0176,2025Q1,ai_applications,2.873472,1-3M,spend
V0176,2025Q2,ai_applications,0.518112,<1M,web
V0176,2025Q3,ai_applications,0.446208,<1M,web
V0176,2025Q4,ai_applications,2.68448,1-3M,spend
V0177,2023Q1,ai_applications,1.630912,1-3M,spend
V0177,2023Q2,ai_applications,1.718398,1-3M,spend
V0177,2023Q3,ai_applications,1.987656,1-3M,spend
V0177,2023Q4,ai_applications,2.319662,1-3M,spend
V0177,2024Q1,ai_applications,2.230842,1-3M,spend
V0177,2024Q2,ai_applications,2.8799419999999993,1-3M,spend
V0177,2024Q3,ai_applications,2.778248,1-3M,spend
V0177,2024Q4,ai_applications,3.7038199999999994,3-10M,spend
V0177,2025Q1,ai_applications,3.3425340000000006,3-10M,spend
V0177,2025Q2,ai_applications,0.773856,<1M,web
V0177,2025Q3,ai_applications,0.824832,<1M,web
V0177,2025Q4,ai_applications,4.207546,3-10M,spend
V0178,2023Q1,ai_applications,2.896386,1-3M,spend
V0178,2023Q2,ai_applications,2.797932,1-3M,spend
V0178,2023Q3,ai_applications,4.315278,3-10M,spend
V0178,2023Q4,ai_applications,4.440514,3-10M,spend
V0178,2024Q1,ai_applications,5.581346,3-10M,spend
V0178,2024Q2,ai_applications,5.876482,3-10M,spend
V0178,2024Q3,ai_applications,5.628708,3-10M,spend
V0178,2024Q4,ai_applications,7.787766,3-10M,spend
V0178,2025Q1,ai_applications,7.314078,3-10M,spend
V0178,2025Q2,ai_applications,0.514848,<1M,web
V0178,2025Q3,ai_applications,0.641376,<1M,web
V0178,2025Q4,ai_applications,8.618692,3-10M,spend
V0179,2023Q1,ai_applications,42.0,30-100M,jobs
V0179,2023Q2,ai_applications,48.0,30-100M,jobs
V0179,2023Q3,ai_applications,54.0,30-100M,jobs
V0179,2023Q4,ai_applications,60.0,30-100M,jobs
V0179,2024Q1,ai_applications,57.0,30-100M,jobs
V0179,2024Q2,ai_applications,69.0,30-100M,jobs
V0179,2024Q3,ai_applications,78.0,30-100M,jobs
V0179,2024Q4,ai_applications,81.0,30-100M,jobs
V0179,2025Q1,ai_applications,90.0,30-100M,jobs
V0179,2025Q2,ai_applications,96.0,30-100M,jobs
V0179,2025Q3,ai_applications,108.0,>100M,jobs
V0179,2025Q4,ai_applications,99.0,30-100M,jobs
V0180,2023Q1,ai_applications,3.6823,3-10M,spend
V0180,2023Q2,ai_applications,5.007628,3-10M,spend
V0180,2023Q3,ai_applications,4.151864,3-10M,spend
V0180,2023Q4,ai_applications,4.231382,3-10M,spend
V0180,2024Q1,ai_applications,4.803798,3-10M,spend
V0180,2024Q2,ai_applications,6.18412,3-10M,spend
V0180,2024Q3,ai_applications,6.328752,3-10M,spend
V0180,2024Q4,ai_applications,6.074812,3-10M,spend
V0180,2025Q1,ai_applications,7.7792,3-10M,spend
V0180,2025Q2,ai_applications,0.491616,<1M,web
V0180,2025Q3,ai_applications,0.435744,<1M,web
V0180,2025Q4,ai_applications,6.951564,3-10M,spend
V0181,2023Q1,ai_applications,9.044936,3-10M,spend
V0181,2023Q2,ai_applications,9.91044,3-10M,spend
V0181,2023Q3,ai_applications,8.962064,3-10M,spend
V0181,2023Q4,ai_applications,10.533106,10-30M,spend
V0181,2024Q1,ai_applications,10.737322,10-30M,spend
V0181,2024Q2,ai_applications,12.630716,10-30M,spend
V0181,2024Q3,ai_applications,14.287351999999998,10-30M,spend
V0181,2024Q4,ai_applications,11.071282,10-30M,spend
V0181,2025Q1,ai_applications,12.118986,10-30M,spend
V0181,2025Q2,ai_applications,27.0,10-30M,jobs
V0181,2025Q3,ai_applications,30.0,30-100M,jobs
V0181,2025Q4,ai_applications,14.078267999999998,10-30M,spend
V0182,2023Q1,ai_applications,6.571582000000001,3-10M,spend
V0182,2023Q2,ai_applications,5.54604,3-10M,spend
V0182,2023Q3,ai_applications,6.506298,3-10M,spend
V0182,2023Q4,ai_applications,6.563252,3-10M,spend
V0182,2024Q1,ai_applications,6.340064,3-10M,spend
V0182,2024Q2,ai_applications,9.98558,3-10M,spend
V0182,2024Q3,ai_applications,7.902114,3-10M,spend
V0182,2024Q4,ai_applications,9.109794,3-10M,spend
V0182,2025Q1,ai_applications,9.790826,3-10M,spend
V0182,2025Q2,ai_applications,1.771968,1-3M,web
V0182,2025Q3,ai_applications,1.715136,1-3M,web
V0182,2025Q4,ai_applications,12.25632,10-30M,spend
V0183,2023Q1,ai_applications,15.0,10-30M,jobs
V0183,2023Q2,ai_applications,21.0,10-30M,jobs
V0183,2023Q3,ai_applications,24.0,10-30M,jobs
V0183,2023Q4,ai_applications,24.0,10-30M,jobs
V0183,2024Q1,ai_applications,27.0,10-30M,jobs
V0183,2024Q2,ai_applications,27.0,10-30M,jobs
V0183,2024Q3,ai_applications,33.0,30-100M,jobs
