txn_id,panelist_id,date,merchant_descriptor,amount,instrument
13612,244,2022-03-04,VANTRY MKTPLC,52.54,card_A
13613,260,2022-03-04,PINEFORT CLUB,23.18,card_C
13614,283,2022-03-04,VANTRY MKTPLC,26.78,card_C
13615,359,2022-03-04,VANTRY MKTPLC,22.25,card_A
13616,382,2022-03-04,GLIMMERLY,67.07,card_B
13617,428,2022-03-04,GLIMMERLY,146.73,card_A
13618,516,2022-03-04,VANTRY MKTPLC,77.21,card_A
13619,518,2022-03-04,VANTRY MKTPLC,21.24,card_B
13620,521,2022-03-04,VANTRY MKTPLC,16.29,card_B
13621,553,2022-03-04,SNACKPOST MARKET,16.17,wallet_W
13622,624,2022-03-04,PINEFORT CLUB,29.96,card_B
13623,795,2022-03-04,VANTRY MKTPLC,10.67,wallet_W
13624,804,2022-03-04,VANTRY MKTPLC,11.89,card_A
13625,846,2022-03-04,SNACKPOST MARKET,30.30,card_A
13626,896,2022-03-04,VANTRY MKTPLC,32.24,card_A
13627,907,2022-03-04,VANTRY MKTPLC,7.12,card_A
13628,916,2022-03-04,SNACKPOST MARKET,8.83,wallet_W
13629,919,2022-03-04,GLIMMERLY,20.80,card_B
13630,946,2022-03-04,VANTRY MKTPLC,14.57,card_B
13631,1030,2022-03-04,GLIMMERLY,30.22,card_A
13632,1058,2022-03-04,GLIMMERLY,31.00,card_B
13633,1058,2022-03-04,GLIMMERLY,89.37,card_B
13634,1119,2022-03-04,VANTRY MKTPLC,38.19,card_A
13635,1168,2022-03-04,GLIMMERLY,71.14,card_B
13636,1169,2022-03-04,VANTRY MKTPLC,21.21,card_A
13637,1177,2022-03-04,GLIMMERLY,13.11,card_C
13638,1194,2022-03-04,SNACKPOST MARKET,14.67,card_B
13639,1198,2022-03-04,VANTRY MKTPLC,9.29,card_A
13640,1367,2022-03-04,VANTRY MKTPLC,65.10,card_C
13641,1386,2022-03-04,GLIMMERLY,105.57,wallet_W
13642,1406,2022-03-04,GLIMMERLY,23.02,card_C
13643,1425,2022-03-04,GLIMMERLY,99.52,card_A
13644,1499,2022-03-04,VANTRY MKTPLC,82.51,card_B
13645,1539,2022-03-04,GLIMMERLY,116.55,wallet_W
13646,1564,2022-03-04,PINEFORT CLUB,31.85,card_A
13647,1576,2022-03-04,GLIMMERLY,66.17,card_B
13648,1581,2022-03-04,GLIMMERLY,170.02,card_B
13649,1591,2022-03-04,SNACKPOST MARKET,30.02,wallet_W
13650,1599,2022-03-04,GLIMMERLY,109.43,card_A
13651,1631,2022-03-04,GLIMMERLY,52.98,card_C
13652,1639,2022-03-04,GLIMMERLY,72.48,card_A
13653,1676,2022-03-04,GLIMMERLY,59.40,card_B
13654,1684,2022-03-04,VANTRY MKTPLC,32.62,card_B
13655,1721,2022-03-04,VANTRY MKTPLC,30.65,card_B
13656,1756,2022-03-04,PINEFORT CLUB,56.70,card_C
13657,1769,2022-03-04,SNACKPOST MARKET,6.05,card_B
13658,1779,2022-03-04,SNACKPOST MARKET,31.77,card_A
13659,1790,2022-03-04,VANTRY MKTPLC,9.54,wallet_W
13660,1797,2022-03-04,VANTRY MKTPLC,14.70,card_A
13661,1807,2022-03-04,VANTRY MKTPLC,2.06,card_A
13662,1815,2022-03-04,VANTRY MKTPLC,4.81,wallet_W
13663,1844,2022-03-04,SNACKPOST MARKET,3.84,card_C
13664,1848,2022-03-04,SNACKPOST MARKET,4.67,card_A
13665,1887,2022-03-04,GLIMMERLY,32.66,wallet_W
13666,1905,2022-03-04,PINEFORT CLUB,40.89,card_A
13667,1932,2022-03-04,VANTRY MKTPLC,91.04,card_B
13668,1968,2022-03-04,GLIMMERLY,53.61,wallet_W
13669,2028,2022-03-04,SNACKPOST MARKET,11.07,card_A
13670,2060,2022-03-04,GLIMMERLY,103.32,card_B
13671,2094,2022-03-04,VANTRY MKTPLC,34.08,card_B
13672,2126,2022-03-04,GLIMMERLY,16.34,card_A
13673,2126,2022-03-04,GLIMMERLY,46.32,card_A
13674,2183,2022-03-04,VANTRY MKTPLC,20.63,card_B
13675,2293,2022-03-04,VANTRY MKTPLC,36.94,card_A
13676,2328,2022-03-04,VANTRY MKTPLC,34.44,card_C
13677,2330,2022-03-04,GLIMMERLY,62.64,card_C
13678,2358,2022-03-04,GLIMMERLY,22.50,card_A
13679,2369,2022-03-04,SNACKPOST MARKET,11.85,card_B
13680,2387,2022-03-04,GLIMMERLY,23.11,card_C
13681,2403,2022-03-04,GLIMMERLY,65.69,card_C
13682,2428,2022-03-04,VANTRY MKTPLC,17.43,card_A
13683,2433,2022-03-04,SNACKPOST MARKET,12.86,wallet_W
13684,2434,2022-03-04,SNACKPOST MARKET,10.80,card_A
13685,2616,2022-03-04,PINEFORT CLUB,21.24,card_A
13686,2674,2022-03-04,SNACKPOST MARKET,10.32,card_C
13687,2711,2022-03-04,SNACKPOST MARKET,23.99,card_C
13688,2749,2022-03-04,SNACKPOST MARKET,10.41,card_A
13689,2769,2022-03-04,GLIMMERLY,58.97,card_C
13690,2770,2022-03-04,SNACKPOST MARKET,22.74,card_A
13691,2771,2022-03-04,SNACKPOST MARKET,13.28,card_B
13692,2792,2022-03-04,PINEFORT CLUB,56.13,card_A
13693,2814,2022-03-04,PINEFORT CLUB,31.49,card_A
13694,2819,2022-03-04,SNACKPOST MARKET,8.68,card_A
13695,2880,2022-03-04,VANTRY MKTPLC,10.45,card_A
13696,3030,2022-03-04,VANTRY MKTPLC,39.00,card_A
13697,3062,2022-03-04,VANTRY MKTPLC,70.65,card_A
13698,3072,2022-03-04,VANTRY MKTPLC,23.50,card_B
13699,3085,2022-03-04,GLIMMERLY,32.73,card_B
13700,3085,2022-03-04,GLIMMERLY,66.13,card_C
13701,3102,2022-03-04,GLIMMERLY,68.65,card_A
13702,3131,2022-03-04,VANTRY MKTPLC,11.65,card_A
13703,3184,2022-03-04,GLIMMERLY,86.84,card_A
13704,3189,2022-03-04,PINEFORT CLUB,69.58,card_C
13705,3198,2022-03-04,SNACKPOST MARKET,12.62,card_A
13706,3202,2022-03-04,VANTRY MKTPLC,14.23,card_A
13707,3241,2022-03-04,VANTRY MKTPLC,11.68,card_B
13708,3299,2022-03-04,VANTRY MKTPLC,4.89,card_C
13709,3305,2022-03-04,PINEFORT CLUB,31.58,card_B
13710,3307,2022-03-04,GLIMMERLY,21.39,card_B
13711,3309,2022-03-04,VANTRY MKTPLC,80.21,card_A
13712,3334,2022-03-04,VANTRY MKTPLC,18.48,card_C
13713,3375,2022-03-04,GLIMMERLY,16.07,card_A
13714,3388,2022-03-04,GLIMMERLY,21.34,card_B
13715,3420,2022-03-04,VANTRY MKTPLC,35.55,card_A
13716,3432,2022-03-04,SNACKPOST MARKET,18.01,wallet_W
13717,3453,2022-03-04,VANTRY MKTPLC,37.31,card_A
13718,3461,2022-03-04,VANTRY MKTPLC,12.64,card_C
13719,3469,2022-03-04,GLIMMERLY,30.03,card_B
13720,3559,2022-03-04,GLIMMERLY,13.32,card_B
13721,3570,2022-03-04,VANTRY MKTPLC,25.04,card_B
13722,3588,2022-03-04,VANTRY MKTPLC,4.32,card_B
13723,3599,2022-03-04,GLIMMERLY,100.34,card_B
13724,3614,2022-03-04,PINEFORT CLUB,92.43,card_C
13725,3620,2022-03-04,GLIMMERLY,21.30,wallet_W
13726,3638,2022-03-04,GLIMMERLY,261.40,wallet_W
13727,3645,2022-03-04,GLIMMERLY,52.62,wallet_W
13728,3678,2022-03-04,GLIMMERLY,299.68,card_B
13729,3700,2022-03-04,SNACKPOST MARKET,12.05,card_A
13730,3716,2022-03-04,SNACKPOST MARKET,24.85,card_A
13731,3722,2022-03-04,SNACKPOST MARKET,13.19,card_A
13732,3729,2022-03-04,SNACKPOST MARKET,9.78,card_B
13733,3740,2022-03-04,VANTRY MKTPLC,11.06,card_B
13734,3998,2022-03-04,VANTRY MKTPLC,29.17,wallet_W
13735,3998,2022-03-04,VANTRY MKTPLC,66.54,wallet_W
13736,4001,2022-03-04,VANTRY MKTPLC,43.79,card_B
13737,4024,2022-03-04,PINEFORT CLUB,17.90,card_A
13738,4062,2022-03-04,SNACKPOST MARKET,36.40,card_A
13739,4134,2022-03-04,PINEFORT CLUB,41.30,card_A
13740,4184,2022-03-04,PINEFORT CLUB,72.01,card_B
13741,4203,2022-03-04,SNACKPOST MARKET,27.09,card_C
13742,4248,2022-03-04,PINEFORT CLUB,23.79,card_C
13743,4248,2022-03-04,PINEFORT CLUB,53.70,card_C
13744,4251,2022-03-04,SNACKPOST MARKET,34.01,card_B
13745,4285,2022-03-04,GLIMMERLY,14.11,card_A
13746,4300,2022-03-04,VANTRY MKTPLC,17.59,wallet_W
13747,4304,2022-03-04,SNACKPOST MARKET,5.26,card_A
13748,4334,2022-03-04,SNACKPOST MARKET,33.78,card_A
13749,4366,2022-03-04,GLIMMERLY,48.26,card_A
13750,4404,2022-03-04,SNACKPOST MARKET,16.69,card_B
13751,4433,2022-03-04,VANTRY MKTPLC,37.80,card_C
13752,4452,2022-03-04,PINEFORT CLUB,20.79,card_C
13753,4454,2022-03-04,VANTRY MKTPLC,11.88,card_C
13754,4515,2022-03-04,PINEFORT CLUB,218.55,card_A
13755,4531,2022-03-04,SNACKPOST MARKET,31.32,card_B
13756,4550,2022-03-04,GLIMMERLY,179.72,card_A
13757,4569,2022-03-04,PINEFORT CLUB,77.11,card_B
13758,4601,2022-03-04,SNACKPOST MARKET,16.80,card_B
13759,4685,2022-03-04,GLIMMERLY,36.45,card_B
13760,4711,2022-03-04,VANTRY MKTPLC,12.36,card_A
13761,4761,2022-03-04,SNACKPOST MARKET,31.40,card_B
13762,4764,2022-03-04,GLIMMERLY,182.63,card_C
13763,4768,2022-03-04,VANTRY MKTPLC,11.09,wallet_W
13764,4775,2022-03-04,SNACKPOST MARKET,11.23,card_A
13765,4800,2022-03-04,VANTRY MKTPLC,24.68,card_A
13766,4809,2022-03-04,VANTRY MKTPLC,14.98,card_A
13767,4817,2022-03-04,VANTRY MKTPLC,11.90,card_B
13768,4849,2022-03-04,GLIMMERLY,23.67,card_B
13769,4920,2022-03-04,VANTRY MKTPLC,16.05,card_B
13770,4920,2022-03-04,VANTRY MKTPLC,26.65,card_A
13771,4997,2022-03-04,PINEFORT CLUB,111.81,card_B
13772,4997,2022-03-04,VANTRY MKTPLC,24.93,card_B
13773,5064,2022-03-04,VANTRY MKTPLC,27.67,card_B
13774,5119,2022-03-04,GLIMMERLY,39.01,card_B
13775,5143,2022-03-04,GLIMMERLY,56.53,card_B
13776,5145,2022-03-04,SNACKPOST MARKET,14.86,card_C
13777,5152,2022-03-04,PINEFORT CLUB,26.90,card_C
13778,5164,2022-03-04,VANTRY MKTPLC,59.05,card_C
13779,5168,2022-03-04,GLIMMERLY,10.95,card_C
13780,5203,2022-03-04,PINEFORT CLUB,23.75,card_A
13781,5297,2022-03-04,SNACKPOST MARKET,26.81,card_C
13782,5335,2022-03-04,SNACKPOST MARKET,9.00,card_B
13783,5336,2022-03-04,VANTRY MKTPLC,51.31,card_A
13784,5424,2022-03-04,PINEFORT CLUB,54.59,card_A
13785,5434,2022-03-04,SNACKPOST MARKET,21.61,card_B
13786,5507,2022-03-04,VANTRY MKTPLC,11.89,card_B
13787,5523,2022-03-04,VANTRY MKTPLC,44.44,card_A
13788,5534,2022-03-04,PINEFORT CLUB,54.43,card_B
13789,5627,2022-03-04,VANTRY MKTPLC,53.46,card_B
13790,5673,2022-03-04,VANTRY MKTPLC,51.30,card_B
13791,5770,2022-03-04,GLIMMERLY,104.58,card_A
13792,5871,2022-03-04,SNACKPOST MARKET,2.90,wallet_W
13793,13,2022-03-05,AURELO MUSIC,10.99,card_A
13794,14,2022-03-05,VANTRY MKTPLC,16.51,wallet_W
13795,102,2022-03-05,SNACKPOST MARKET,16.60,card_A
13796,152,2022-03-05,AURELO MUSIC,10.99,card_A
13797,159,2022-03-05,AURELO MUSIC,10.99,card_A
13798,161,2022-03-05,GLIMMERLY,39.55,card_A
13799,212,2022-03-05,VANTRY MKTPLC,23.90,card_B
13800,250,2022-03-05,SNACKPOST MARKET,14.34,card_A
13801,290,2022-03-05,AURELO MUSIC,10.99,card_A
13802,322,2022-03-05,GLIMMERLY,131.73,card_A
13803,343,2022-03-05,VANTRY MKTPLC,27.42,card_A
13804,382,2022-03-05,GLIMMERLY,23.52,card_B
13805,390,2022-03-05,AURELO MUSIC,10.99,card_B
13806,394,2022-03-05,PINEFORT CLUB,35.91,card_C
13807,423,2022-03-05,AURELO MUSIC,10.99,wallet_W
13808,424,2022-03-05,AURELO MUSIC,10.99,card_A
13809,426,2022-03-05,VANTRY MKTPLC,39.35,card_A
13810,432,2022-03-05,VANTRY MKTPLC,31.48,card_A
13811,479,2022-03-05,AURELO MUSIC,10.99,card_A
13812,486,2022-03-05,AURELO MUSIC,10.99,card_A
13813,487,2022-03-05,AURELO MUSIC,10.99,card_B
13814,511,2022-03-05,AURELO MUSIC,10.99,card_A
13815,516,2022-03-05,AURELO MUSIC,10.99,card_A
13816,517,2022-03-05,AURELO MUSIC,10.99,card_B
13817,520,2022-03-05,AURELO MUSIC,10.99,card_C
13818,522,2022-03-05,VANTRY MKTPLC,32.11,card_B
13819,538,2022-03-05,SNACKPOST MARKET,7.70,card_A
13820,591,2022-03-05,AURELO MUSIC,10.99,card_A
13821,596,2022-03-05,VANTRY MKTPLC,23.97,card_B
13822,613,2022-03-05,AURELO MUSIC,10.99,card_B
13823,622,2022-03-05,AURELO MUSIC,10.99,wallet_W
13824,622,2022-03-05,GLIMMERLY,16.13,wallet_W
13825,622,2022-03-05,GLIMMERLY,62.94,wallet_W
13826,630,2022-03-05,AURELO MUSIC,10.99,card_A
13827,651,2022-03-05,VANTRY MKTPLC,26.17,card_A
13828,675,2022-03-05,SNACKPOST MARKET,12.54,card_C
13829,690,2022-03-05,AURELO MUSIC,10.99,card_B
13830,755,2022-03-05,SNACKPOST MARKET,9.96,card_B
13831,781,2022-03-05,AURELO MUSIC,10.99,card_A
13832,787,2022-03-05,VANTRY MKTPLC,80.21,card_A
13833,804,2022-03-05,AURELO MUSIC,10.99,card_A
13834,830,2022-03-05,GLIMMERLY,33.25,card_C
13835,831,2022-03-05,SNACKPOST MARKET,15.84,card_B
13836,849,2022-03-05,AURELO MUSIC,10.99,card_B
13837,881,2022-03-05,GLIMMERLY,44.00,wallet_W
13838,899,2022-03-05,SNACKPOST MARKET,51.26,card_A
13839,917,2022-03-05,VANTRY MKTPLC,14.26,card_A
13840,933,2022-03-05,VANTRY MKTPLC,35.90,card_A
13841,951,2022-03-05,VANTRY MKTPLC,23.08,wallet_W
13842,1006,2022-03-05,GLIMMERLY,64.09,card_C
13843,1028,2022-03-05,AURELO MUSIC,10.99,card_B
13844,1036,2022-03-05,AURELO MUSIC,10.99,card_C
13845,1044,2022-03-05,AURELO MUSIC,10.99,card_B
13846,1059,2022-03-05,AURELO MUSIC,10.99,card_A
13847,1085,2022-03-05,VANTRY MKTPLC,12.13,card_C
13848,1088,2022-03-05,AURELO MUSIC,10.99,card_B
13849,1110,2022-03-05,SNACKPOST MARKET,12.77,card_A
13850,1160,2022-03-05,VANTRY MKTPLC,22.61,card_A
13851,1184,2022-03-05,AURELO MUSIC,10.99,wallet_W
13852,1184,2022-03-05,VANTRY MKTPLC,13.35,wallet_W
13853,1194,2022-03-05,AURELO MUSIC,10.99,card_B
13854,1195,2022-03-05,VANTRY MKTPLC,5.94,card_A
13855,1196,2022-03-05,VANTRY MKTPLC,9.80,card_A
13856,1200,2022-03-05,GLIMMERLY,96.57,wallet_W
13857,1258,2022-03-05,AURELO MUSIC,10.99,card_A
13858,1276,2022-03-05,GLIMMERLY,37.30,card_B
13859,1290,2022-03-05,GLIMMERLY,47.49,card_A
13860,1290,2022-03-05,GLIMMERLY,136.36,card_B
13861,1293,2022-03-05,VANTRY MKTPLC,34.65,card_B
13862,1295,2022-03-05,AURELO MUSIC,10.99,card_A
13863,1303,2022-03-05,AURELO MUSIC,10.99,card_A
13864,1316,2022-03-05,AURELO MUSIC,10.99,card_A
13865,1327,2022-03-05,SNACKPOST MARKET,21.34,card_A
13866,1352,2022-03-05,AURELO MUSIC,10.99,card_C
13867,1367,2022-03-05,AURELO MUSIC,10.99,card_C
13868,1419,2022-03-05,PINEFORT CLUB,21.20,card_C
13869,1429,2022-03-05,SNACKPOST MARKET,18.76,card_A
13870,1441,2022-03-05,AURELO MUSIC,10.99,card_A
13871,1448,2022-03-05,SNACKPOST MARKET,11.83,card_B
13872,1503,2022-03-05,AURELO MUSIC,10.99,card_C
13873,1504,2022-03-05,AURELO MUSIC,10.99,card_B
13874,1519,2022-03-05,AURELO MUSIC,10.99,card_B
13875,1532,2022-03-05,AURELO MUSIC,10.99,card_C
13876,1534,2022-03-05,AURELO MUSIC,10.99,card_A
13877,1537,2022-03-05,SNACKPOST MARKET,5.77,wallet_W
13878,1542,2022-03-05,VANTRY MKTPLC,5.47,card_C
13879,1544,2022-03-05,VANTRY MKTPLC,7.60,card_B
13880,1544,2022-03-05,VANTRY MKTPLC,20.79,card_B
13881,1545,2022-03-05,VANTRY MKTPLC,53.44,card_B
13882,1564,2022-03-05,GLIMMERLY,55.86,card_A
13883,1567,2022-03-05,VANTRY MKTPLC,57.31,card_B
13884,1568,2022-03-05,VANTRY MKTPLC,35.39,card_A
13885,1599,2022-03-05,GLIMMERLY,52.33,wallet_W
13886,1648,2022-03-05,AURELO MUSIC,10.99,card_B
13887,1661,2022-03-05,VANTRY MKTPLC,10.52,card_B
13888,1678,2022-03-05,GLIMMERLY,91.54,card_B
13889,1714,2022-03-05,PINEFORT CLUB,21.73,card_A
13890,1725,2022-03-05,AURELO MUSIC,10.99,card_B
13891,1767,2022-03-05,SNACKPOST MARKET,11.00,card_B
13892,1829,2022-03-05,GLIMMERLY,14.15,card_B
13893,1830,2022-03-05,VANTRY MKTPLC,31.83,wallet_W
13894,1846,2022-03-05,VANTRY MKTPLC,38.35,card_A
13895,1866,2022-03-05,GLIMMERLY,34.43,card_B
13896,1872,2022-03-05,GLIMMERLY,33.96,card_A
13897,1884,2022-03-05,AURELO MUSIC,10.99,card_A
13898,1887,2022-03-05,GLIMMERLY,46.55,card_B
13899,1898,2022-03-05,VANTRY MKTPLC,37.07,card_A
13900,1906,2022-03-05,SNACKPOST MARKET,30.50,card_C
13901,1906,2022-03-05,VANTRY MKTPLC,60.42,card_C
13902,1928,2022-03-05,AURELO MUSIC,10.99,card_A
13903,1940,2022-03-05,AURELO MUSIC,10.99,card_B
13904,1952,2022-03-05,AURELO MUSIC,10.99,card_A
13905,1959,2022-03-05,VANTRY MKTPLC,12.42,card_B
13906,1968,2022-03-05,GLIMMERLY,25.66,wallet_W
13907,1976,2022-03-05,PINEFORT CLUB,58.82,card_A
13908,1980,2022-03-05,AURELO MUSIC,10.99,card_C
13909,1987,2022-03-05,AURELO MUSIC,10.99,card_A
13910,1998,2022-03-05,AURELO MUSIC,10.99,card_A
13911,2005,2022-03-05,AURELO MUSIC,10.99,card_A
13912,2032,2022-03-05,AURELO MUSIC,10.99,card_A
13913,2044,2022-03-05,AURELO MUSIC,10.99,card_A
13914,2062,2022-03-05,GLIMMERLY,12.26,card_B
13915,2078,2022-03-05,SNACKPOST MARKET,20.14,card_B
13916,2130,2022-03-05,AURELO MUSIC,10.99,card_C
13917,2159,2022-03-05,SNACKPOST MARKET,20.17,wallet_W
13918,2174,2022-03-05,SNACKPOST MARKET,13.10,card_A
13919,2187,2022-03-05,AURELO MUSIC,10.99,card_B
13920,2210,2022-03-05,AURELO MUSIC,10.99,card_B
13921,2229,2022-03-05,VANTRY MKTPLC,19.80,card_A
13922,2315,2022-03-05,VANTRY MKTPLC,42.39,card_A
13923,2330,2022-03-05,VANTRY MKTPLC,52.21,card_C
13924,2337,2022-03-05,AURELO MUSIC,10.99,card_C
13925,2383,2022-03-05,AURELO MUSIC,10.99,card_A
13926,2409,2022-03-05,VANTRY MKTPLC,53.10,card_A
13927,2438,2022-03-05,GLIMMERLY,28.63,wallet_W
13928,2445,2022-03-05,VANTRY MKTPLC,52.80,card_A
13929,2448,2022-03-05,PINEFORT CLUB,38.38,card_A
13930,2448,2022-03-05,VANTRY MKTPLC,14.69,card_A
13931,2452,2022-03-05,AURELO MUSIC,10.99,card_A
13932,2464,2022-03-05,VANTRY MKTPLC,59.16,card_B
13933,2465,2022-03-05,VANTRY MKTPLC,26.23,card_B
13934,2490,2022-03-05,SNACKPOST MARKET,28.63,card_C
13935,2495,2022-03-05,AURELO MUSIC,10.99,card_A
13936,2502,2022-03-05,AURELO MUSIC,10.99,card_A
13937,2522,2022-03-05,PINEFORT CLUB,77.40,card_A
13938,2534,2022-03-05,AURELO MUSIC,10.99,card_A
13939,2558,2022-03-05,GLIMMERLY,182.38,card_A
13940,2576,2022-03-05,PINEFORT CLUB,129.79,wallet_W
13941,2588,2022-03-05,GLIMMERLY,119.26,card_B
13942,2610,2022-03-05,GLIMMERLY,93.22,card_A
13943,2627,2022-03-05,AURELO MUSIC,10.99,card_B
13944,2633,2022-03-05,GLIMMERLY,45.27,card_A
13945,2640,2022-03-05,AURELO MUSIC,10.99,card_C
13946,2660,2022-03-05,VANTRY MKTPLC,9.11,card_A
13947,2666,2022-03-05,GLIMMERLY,95.53,card_B
13948,2667,2022-03-05,AURELO MUSIC,10.99,card_A
13949,2669,2022-03-05,AURELO MUSIC,10.99,card_B
13950,2672,2022-03-05,PINEFORT CLUB,78.76,card_A
13951,2704,2022-03-05,GLIMMERLY,32.26,card_A
13952,2706,2022-03-05,PINEFORT CLUB,29.31,card_C
13953,2795,2022-03-05,VANTRY MKTPLC,21.76,card_B
13954,2797,2022-03-05,GLIMMERLY,32.27,card_B
13955,2801,2022-03-05,PINEFORT CLUB,99.19,card_A
13956,2816,2022-03-05,VANTRY MKTPLC,9.68,card_B
13957,2823,2022-03-05,VANTRY MKTPLC,59.61,card_B
13958,2827,2022-03-05,GLIMMERLY,57.48,card_B
13959,2829,2022-03-05,VANTRY MKTPLC,14.13,card_A
13960,2856,2022-03-05,GLIMMERLY,20.12,card_A
13961,2870,2022-03-05,GLIMMERLY,16.82,wallet_W
13962,2904,2022-03-05,VANTRY MKTPLC,23.36,card_B
13963,2945,2022-03-05,GLIMMERLY,200.26,wallet_W
13964,2994,2022-03-05,PINEFORT CLUB,37.58,card_A
13965,2995,2022-03-05,SNACKPOST MARKET,9.72,card_B
13966,2999,2022-03-05,AURELO MUSIC,10.99,card_A
13967,3069,2022-03-05,PINEFORT CLUB,26.51,card_A
13968,3119,2022-03-05,AURELO MUSIC,10.99,card_A
13969,3135,2022-03-05,AURELO MUSIC,10.99,card_B
13970,3143,2022-03-05,SNACKPOST MARKET,22.31,card_C
13971,3161,2022-03-05,VANTRY MKTPLC,19.67,card_A
13972,3202,2022-03-05,VANTRY MKTPLC,77.29,card_A
13973,3229,2022-03-05,GLIMMERLY,36.55,card_B
13974,3236,2022-03-05,VANTRY MKTPLC,64.90,wallet_W
13975,3249,2022-03-05,AURELO MUSIC,10.99,card_B
13976,3253,2022-03-05,AURELO MUSIC,10.99,card_C
13977,3269,2022-03-05,AURELO MUSIC,10.99,card_C
13978,3308,2022-03-05,AURELO MUSIC,10.99,card_A
13979,3325,2022-03-05,VANTRY MKTPLC,28.76,card_A
13980,3338,2022-03-05,GLIMMERLY,136.85,wallet_W
13981,3341,2022-03-05,GLIMMERLY,34.88,card_A
13982,3356,2022-03-05,GLIMMERLY,29.13,card_C
13983,3365,2022-03-05,VANTRY MKTPLC,40.53,card_B
13984,3375,2022-03-05,GLIMMERLY,45.54,card_A
13985,3375,2022-03-05,GLIMMERLY,107.78,wallet_W
13986,3389,2022-03-05,PINEFORT CLUB,29.35,card_A
13987,3394,2022-03-05,GLIMMERLY,109.91,card_A
13988,3398,2022-03-05,AURELO MUSIC,10.99,card_B
13989,3439,2022-03-05,AURELO MUSIC,10.99,card_C
13990,3441,2022-03-05,AURELO MUSIC,10.99,card_B
13991,3468,2022-03-05,SNACKPOST MARKET,29.89,card_A
13992,3475,2022-03-05,SNACKPOST MARKET,11.86,card_C
13993,3496,2022-03-05,AURELO MUSIC,10.99,card_B
13994,3498,2022-03-05,VANTRY MKTPLC,4.24,card_C
13995,3505,2022-03-05,PINEFORT CLUB,21.37,card_A
13996,3507,2022-03-05,AURELO MUSIC,10.99,card_B
13997,3523,2022-03-05,AURELO MUSIC,10.99,card_A
13998,3526,2022-03-05,GLIMMERLY,39.76,card_B
13999,3532,2022-03-05,VANTRY MKTPLC,171.00,wallet_W
14000,3535,2022-03-05,VANTRY MKTPLC,20.91,card_C
14001,3560,2022-03-05,VANTRY MKTPLC,27.16,card_B
14002,3574,2022-03-05,AURELO MUSIC,10.99,wallet_W
14003,3613,2022-03-05,AURELO MUSIC,10.99,card_C
14004,3625,2022-03-05,GLIMMERLY,317.24,card_C
14005,3625,2022-03-05,VANTRY MKTPLC,8.37,card_C
14006,3635,2022-03-05,SNACKPOST MARKET,16.75,card_A
14007,3682,2022-03-05,AURELO MUSIC,10.99,card_B
14008,3692,2022-03-05,VANTRY MKTPLC,34.39,card_A
14009,3711,2022-03-05,PINEFORT CLUB,52.05,card_B
14010,3744,2022-03-05,VANTRY MKTPLC,70.19,card_B
14011,3749,2022-03-05,GLIMMERLY,60.69,card_C
14012,3750,2022-03-05,VANTRY MKTPLC,87.79,card_B
14013,3762,2022-03-05,VANTRY MKTPLC,23.66,card_B
14014,3771,2022-03-05,GLIMMERLY,80.14,card_C
14015,3807,2022-03-05,GLIMMERLY,196.44,card_B
14016,3818,2022-03-05,VANTRY MKTPLC,25.01,card_C
14017,3831,2022-03-05,VANTRY MKTPLC,52.43,card_A
14018,3837,2022-03-05,AURELO MUSIC,10.99,card_C
14019,3844,2022-03-05,GLIMMERLY,43.29,wallet_W
14020,3853,2022-03-05,AURELO MUSIC,10.99,card_A
14021,3880,2022-03-05,VANTRY MKTPLC,21.60,card_B
14022,3885,2022-03-05,SNACKPOST MARKET,5.87,card_C
14023,3953,2022-03-05,PINEFORT CLUB,21.38,card_A
14024,4025,2022-03-05,AURELO MUSIC,10.99,card_B
14025,4143,2022-03-05,AURELO MUSIC,10.99,card_C
14026,4180,2022-03-05,AURELO MUSIC,10.99,card_A
14027,4188,2022-03-05,VANTRY MKTPLC,7.38,card_B
14028,4218,2022-03-05,AURELO MUSIC,10.99,card_B
14029,4227,2022-03-05,SNACKPOST MARKET,13.09,card_B
14030,4239,2022-03-05,PINEFORT CLUB,53.19,card_C
14031,4270,2022-03-05,SNACKPOST MARKET,16.99,card_B
14032,4362,2022-03-05,AURELO MUSIC,10.99,wallet_W
14033,4409,2022-03-05,AURELO MUSIC,10.99,card_C
14034,4416,2022-03-05,VANTRY MKTPLC,27.31,wallet_W
14035,4417,2022-03-05,AURELO MUSIC,10.99,card_A
14036,4420,2022-03-05,AURELO MUSIC,10.99,card_A
14037,4482,2022-03-05,VANTRY MKTPLC,40.32,card_A
14038,4494,2022-03-05,SNACKPOST MARKET,22.48,card_B
14039,4515,2022-03-05,PINEFORT CLUB,43.36,card_B
14040,4524,2022-03-05,VANTRY MKTPLC,83.00,wallet_W
14041,4527,2022-03-05,VANTRY MKTPLC,19.43,card_C
14042,4530,2022-03-05,AURELO MUSIC,10.99,card_A
14043,4549,2022-03-05,AURELO MUSIC,10.99,card_A
14044,4557,2022-03-05,AURELO MUSIC,10.99,card_A
14045,4600,2022-03-05,SNACKPOST MARKET,22.10,card_C
14046,4628,2022-03-05,AURELO MUSIC,10.99,card_C
14047,4642,2022-03-05,SNACKPOST MARKET,22.68,card_C
14048,4669,2022-03-05,AURELO MUSIC,10.99,card_C
14049,4685,2022-03-05,GLIMMERLY,43.82,card_B
